id,time,score,city,nickname,gender,content
1035004791,2018-08-12 19:27,5.0,威海,cpc4189718583450,女性,整部电影给我的感觉很好，充满了对人性的思考和自我价值的认知。“当屎冻住了就变成冰激凌了，谁也咬不破”，“当冰激凌化了就在也变不回来了”这是我认为比较经典的一部台词。
1034573910,2018-08-12 19:27,4.5,淮安,DEb688136118,女性,故事精彩，喜欢舒淇
1035004782,2018-08-12 19:27,5.0,上海,糖果6976,女性,好看…………
1035014293,2018-08-12 19:27,3.5,广州,LYI611898215,女性,每个演员特色都太突出了显得不协调，王宝强真的很吵，一激动吐字都不清楚，演什么都像他自己，感觉有点审美疲劳了，舒淇原声让人太出戏了，分分钟让人尴尬，整体很不协调，不粉不黑，演技很一般，张艺兴进步很大 剧情也一般
1035014291,2018-08-12 19:27,5.0,大庆,夜色阑珊921,女性,很好看，给黄渤大大的赞👍
1035010097,2018-08-12 19:27,3.0,中山,herbert760,女性,看不明白，悭水悭力之作，有点失望！
1035012700,2018-08-12 19:27,4.0,齐齐哈尔,IAA569878031,女性,反应出了人性本恶
1035014270,2018-08-12 19:27,4.0,达州,韦舀299,男性,电影很好，只是放错了标签，不算是喜剧。整部电影充满人生哲理。张艺兴的黑化演技炸裂。
1035007370,2018-08-12 19:26,5.0,济南,秋心一字捻作灰,女性,其实挺好，真是的人性剖析
1035014248,2018-08-12 19:26,2.0,重庆,C11099,男性,真心不怎么样，，，，，，，
1035007366,2018-08-12 19:26,5.0,海口,llm999999,女性,黄渤的影片真的震撼了我，搞笑中不失内涵，反映了这个世界最丑陋的东西——人心。钱真的会改变一个人。
1035014223,2018-08-12 19:26,4.5,南京,青溪古岸,男性,魔幻现实主义，非常棒！
1035014211,2018-08-12 19:26,1.0,赣州,Pkw528010449,女性,对不起，真的不咋地的单。
1035012650,2018-08-12 19:26,5.0,常德,樱桃青衣少女,女性,很燃，表白张艺兴，表白舒淇，表白黄渤
1035014203,2018-08-12 19:26,3.5,珠海,LynnZ123,女性,黄渤的一出好戏，看到最后，特别佩服能一出戏都只用30多人的导演，特别考剧本功底。网上有些评论说结尾不停反转，但是感觉还好，一直期待能像动物世界给我的感觉，但是还是差强人意。貌似新晋导演都喜欢叙事中加抒情，但是我反而感觉抒情的地方有点太干太天马行空。总之，还是可以看看的~
1035012454,2018-08-12 19:26,5.0,深圳,新88795,男性,我留下来了！
1035012641,2018-08-12 19:26,0.5,佛山,gRX744050924,女性,烂烂烂  真的超级烂  之前那些好评都是假的吧
1035012631,2018-08-12 19:26,4.0,昆明,yj760421,女性,黄渤没说他导演的是一部喜剧吧，电影故事可以，就是叙事有点问题
1035004734,2018-08-12 19:26,4.0,唐山,ixf373239722,女性,很不错，说实话比爱情公寓好
1035014175,2018-08-12 19:26,2.0,襄阳,qjZ438862693,女性,从头尬到尾，全程不合逻辑，浮夸，第一次有看一半就想走的感觉，黄渤还是适合当演员，别当导演了。。。
1035007344,2018-08-12 19:26,3.5,唐山,pDX411574386,女性,感觉还好，挺有寓意
1035012600,2018-08-12 19:26,4.0,太仓,小志,男性,在生存面前，人性显得那么的脆弱不堪，这是一部值得让人深思的电影，虽然压抑，但却值得一看
1035014148,2018-08-12 19:26,2.0,江阴,小木仫,男性,什么东西，莫名其妙
1035004717,2018-08-12 19:25,4.0,武汉,兰奕宝,男性,再增加点笑点就更好了！第一部作品值得鼓励！
1035012559,2018-08-12 19:25,3.5,成都,陈柯屹405,男性,一锅乱炖的鸡汤。有毒成分自己分辨。
1035014114,2018-08-12 19:25,4.5,西安,mmp249753995,女性,应当是八分以上的电影吧，给个九分提提。张艺兴太令人惊喜了，演技吊打其他鲜肉啊，期待他再接再厉。
1035014109,2018-08-12 19:25,5.0,启东,水宇慧,女性,儿子说很好看。
1035004689,2018-08-12 19:25,4.0,仙游县,青山远黛165,女性,一出闹剧，有点意思。
1035014101,2018-08-12 19:25,3.5,鹤山,凌萌纤悉love,女性,还可以吧…但他不是喜剧…看预告还以为是喜剧呢…有些失望
1035010026,2018-08-12 19:25,4.0,承德,名字不重要哈,女性,比较有深度的喜剧片。
1035007302,2018-08-12 19:25,5.0,哈尔滨,男人不壞1990,男性,非常好看，黄渤我的偶像
1035007298,2018-08-12 19:25,5.0,岳阳,ohy728,女性,此影片将人性与金钱展现得淋漓尽致，支持黄渤！
1035012522,2018-08-12 19:25,2.0,永州,goody510491,女性,电影一般般，看到最后没有感觉
1035012502,2018-08-12 19:25,5.0,重庆,fFO167865269,女性,黑化小兴真的演技爆棚！飞扑克那里真的帅到尖叫！
1035012501,2018-08-12 19:25,0.5,西安,gIC255255990,女性,剧情超级烂，不是谁都可以做导演的。
1035007281,2018-08-12 19:25,5.0,德清,ACK664421255,女性,好看，剧情跌宕起伏，故事感人！
1035012495,2018-08-12 19:25,4.0,常熟,_qq74k1404449077,女性,呀呀呀。挺好看的 就是压抑了点 偶尔有笑点
1035007196,2018-08-12 19:25,5.0,广州,ttb888565084,男性,真的非常不错，看过那么多电影，第一次评价电影   完美
1035014058,2018-08-12 19:25,3.5,上海,PsM65710435,女性,没想象中好看，还可以吧
1035002000,2018-08-12 19:25,4.0,深圳,Kcctty,男性,莫名其妙笑点一般
1035014047,2018-08-12 19:25,4.0,靖江,嗯哼！840,男性,发人深思 好看
1035007276,2018-08-12 19:25,2.0,广州,iiw140797022,女性,不好看😔😔😔
1035012471,2018-08-12 19:25,1.5,东莞,Kez937408957,女性,没什么看点！！
1035014035,2018-08-12 19:24,4.0,开封,我是大山啊,女性,情节还蛮新颖的。
1034892995,2018-08-12 19:24,2.5,郴州,SoSo,女性,真不咋滴😔😔😔
1035014031,2018-08-12 19:24,5.0,郑州,鹿先森乄,女性,患难见真情，灾难现人性。
1034996698,2018-08-12 19:24,5.0,温州,UCQ180066,男性,也好看😊的
1035007265,2018-08-12 19:24,5.0,郑州,咦随性,女性,张艺兴演技真好
1034955613,2018-08-12 19:24,4.0,东莞,鱼卡_,女性,确实是一出好戏
1035004646,2018-08-12 19:24,5.0,南京,实验杀手吴江彤,女性,好看 张艺兴演的好好
1035011995,2018-08-12 19:24,5.0,遵义,大不列颠璇,女性,渤哥真的很良心！！
1035011994,2018-08-12 19:24,5.0,海口,先干后梦,男性,不错，这就是人性
1033945027,2018-08-12 19:24,3.0,济宁,xiaminjia,女性,期望值太高，想表达的内容太多，但都没有表达完整，很普通的有些让人失望的一部电影。
1035012412,2018-08-12 19:24,2.5,合肥,练白龍,女性,电影很吵，也没办法剧情需要，但还是有点受不了
1035012402,2018-08-12 19:24,5.0,淮安,文文的美好生活,女性,好看。说是喜剧，但有内涵。舒淇还是那么美。有少女气质。
1035011958,2018-08-12 19:24,5.0,深圳,Jlu376691332,女性,还不错，人性展现的淋漓尽致
1035007234,2018-08-12 19:24,4.0,宁波,LJH179028253,女性,不知道，也许因为心情沉重的去看电影，所以没多大感触吧！
1035012381,2018-08-12 19:24,3.5,昆山,徐肖波686,男性,总体还可以，感觉想表达的东西太多，有点混乱。
1035007230,2018-08-12 19:24,0.5,凤城,fgV621969420,女性,太一般了。没什么意思！
1035012373,2018-08-12 19:24,5.0,成都,屹吃米337,女性,有人性，有梦想，有现实，有爱情，有野外生存，还有社会制度。更有学会数理化走遍天下都不怕。😄确实一出好戏。
1035001953,2018-08-12 19:24,4.5,郴州,SeC602646651,女性,还可以啦 张艺兴进步了！
1035011928,2018-08-12 19:24,4.5,顺德,侣行live,女性,值得一看的电影
1035001946,2018-08-12 19:23,5.0,北京,MPQ902773469,女性,拍的不错，大家有兴可以一看。
1035001941,2018-08-12 19:23,5.0,太仓,七夕迓,男性,黄渤导演的第一部处女座电影，果然没有让我们失望，把人性刻画的很深刻。
1035001934,2018-08-12 19:23,4.0,花都,osers,男性,还可以，就差再深度挖掘，就可以成为神作
1035007202,2018-08-12 19:23,3.5,南宁,qdo676841613,女性,还行，也算不上特别优秀
1035012266,2018-08-12 19:23,4.5,上海,宇之楓鷙,男性,"一出好戏！名副其实！
碰撞点很多，渤哥自不必说，小绵羊也没有偶像包袱，演技比某些偶像到三四十的男女演员不知道高哪里去了！"
1033923198,2018-08-12 19:23,4.5,深圳,只喜欢你的团子啊,女性,比预期的好看一些，不太喜欢开放结局。。。。
1035012297,2018-08-12 19:23,5.0,石嘴山,ElvisFiona,女性,好好看，剧情一波三折，推荐哟
1035004574,2018-08-12 19:23,5.0,海口,一只玫瑰猫,女性,还行吧。。。
1035011813,2018-08-12 19:23,4.5,台州,guagua56,女性,个人很喜欢黄渤，他是一个很棒的演员，睿智、大气、努力，所以支持他的每一部电影。一出好戏故事情节并不复杂，讲的也是人性面临的抉择，面对老天给你的选择，要想清楚自己想成为什么样的人！
1035011800,2018-08-12 19:22,2.5,东莞,梧桐7585,女性,黄渤演技没得说，但做导演还是不够水准，好题材却没有好手法抖出来
1035001892,2018-08-12 19:22,4.0,北京,张欣·X,女性,还不错的，继续努力
1035011795,2018-08-12 19:22,5.0,遵义,nNo323338146,男性,也不知道怎么说。
1035005508,2018-08-12 19:22,4.0,广安,UTt103210180,女性,挺好看的，没让我失望
1034892986,2018-08-12 19:22,5.0,济南,Zao422777386,男性,人性！！！！！！！
1035007177,2018-08-12 19:22,1.0,常州,神得对手,女性,无语，真心不怎么样
1035001885,2018-08-12 19:22,5.0,四会,束负水吉,女性,评分高的都是值得一看的。黄渤的电影没有让我失望。下次看电影还是一个人去看好了。和不懂电影的人去看，真的很扫兴。
1035012226,2018-08-12 19:22,5.0,常德,污女491,女性,好看    喜欢艺兴的超级演艺   没毛病
1034892980,2018-08-12 19:22,5.0,南京,鱼鱼不愚,女性,良心作啊黄渤是真的给力🙈艺兴超棒的真的成长了演技真的不错，舒淇超美😆😆
1035011742,2018-08-12 19:22,5.0,佛山,浮生6721,女性,剧情充满转折，演员演技都在线。张艺兴前后差异太大了！前面呆萌\(//∇//)\的小绵羊，到后面有点变态的腹黑小狐狸。开头十分钟不到就被黄渤亲嘴了，到后面激情四射的兄弟情啊
1035011739,2018-08-12 19:22,3.5,沈阳,MengLLLL,男性,还算及格吧，加油
1034915594,2018-08-12 19:22,5.0,锦州,QZs393857546,女性,有一点不懂吧
1035011730,2018-08-12 19:22,5.0,东莞,FlX910821270,女性,很好看，喜欢张艺兴
1035007141,2018-08-12 19:22,3.5,璧山,口碑外卖,女性,面广，深度不够。
1033273938,2018-08-12 19:21,5.0,廊坊,aNG137219282,女性,这次真的是颠覆了对小鲜肉演技的看法啊，张艺兴最后的黑化真的是太渗人了。真的是值得大家去观看的一部好戏，包含笑点的哲理片！！
1035012146,2018-08-12 19:21,4.5,新乡,宏。坐在路边鼓掌的人,女性,感觉挺好看的！
1034940208,2018-08-12 19:21,5.0,吴江,eDD930761438,女性,好看我就说一遍 哈哈哈
1035011685,2018-08-12 19:21,5.0,吉林,娜时明月0221,女性,真实完美的表现了人性为何物和小人物的悲哀和无奈，好喜欢！！
1035007121,2018-08-12 19:21,4.0,宜昌,luochenchen900,女性,电影有深度但不深刻～
1035011667,2018-08-12 19:21,5.0,深圳,LM960330,女性,非常好的电影，代入感真实，反映了人性的两面
1035012108,2018-08-12 19:21,5.0,崇州,qyP755143160,女性,人之初性本善，性相近习相远，不忘初心，保持善良。
1034940205,2018-08-12 19:21,5.0,上饶,knx339409414,女性,"经典的体裁，细腻的演绎。
不同阶层、不同职业的人到最原始的地方，一切从零开始。
地位的变换、思想的冲突，情节的发展充满着不可知性。
不是动作大片，却在平静之中显得更惊心动魄。
演员的演技无可挑剔，剧本思想深刻，很不错！"
1035012081,2018-08-12 19:21,4.5,青岛,LT2156,女性,人心险恶，人性本善
1035012072,2018-08-12 19:21,3.5,沈阳,xCd207298807,女性,其他情节我都能理解 就是想知道转折点的时候天上是怎么下鱼的？！
1035001827,2018-08-12 19:21,5.0,大理,sSz720933084,男性,真的是一部在笑过后想到很多的佳作！
1035011621,2018-08-12 19:21,0.5,上海,tirimi,女性,就是骗钱的，什么乱七八糟的剧情，可惜了一帮演员，非常差了，看着有黄渤去的，没想到，大失所望
1034892970,2018-08-12 19:21,4.0,上海,_qq8sd1427286610,女性,感觉挺好看的，
1035004469,2018-08-12 19:20,5.0,南京,勿忘我77575,男性,很有深度，好看
1035004466,2018-08-12 19:20,3.5,遵义,nBW695313594,女性,一般吧。。。
1035011585,2018-08-12 19:20,5.0,襄阳,婕尼龟,男性,情节跌宕起伏 让观众心里很纠结
1035011573,2018-08-12 19:20,4.5,沈阳,你若盛開，清風自來,女性,笑中有泪，换位思考一下会如何？
1035001802,2018-08-12 19:20,5.0,泰安,iRt823223238,女性,超级好看！我兴演技很棒哦⊙∀⊙！！！！！
1034915586,2018-08-12 19:20,0.5,北京,安帅帅,男性,这是什么破片子呀？
1035008984,2018-08-12 19:20,4.0,南京,纯净之声,女性,还可以，推荐给大家看！
1035001791,2018-08-12 19:20,4.5,漳州,HYh200275006,女性,真的是一出好戏，绝对值得看！
1035008978,2018-08-12 19:20,5.0,昆山,YGC903588641,女性,不错，很好看。
1035001785,2018-08-12 19:20,5.0,合肥,qyb182321851,女性,值得二刷的电影
1035004447,2018-08-12 19:20,4.0,兰考县,cDx455369214,女性,还不错，张艺兴好评
1035007001,2018-08-12 19:20,5.0,信阳,十一郎654,男性,只有把这肮脏破败的旧船焚毁，才能真正回归人类文明的新世界。《一出好戏》，必将载入史册的一部电影。
1035008951,2018-08-12 19:20,3.5,贵阳,luozhongkao,女性,"没啥好看 
都是冲着 宝宝 黄渤 苏大美女去的 剧组太省钱了 没有放大招"
1034916591,2018-08-12 19:20,5.0,大足区,ZMO889579309,女性,喜欢黄渤，很期待他的第一部作品，没失望，在极度的环境中各种各样的本性毫不掩饰的表现了出来
1034915583,2018-08-12 19:20,5.0,郴州,jMJ237085165,女性,好看好看好看
1035008931,2018-08-12 19:19,4.5,藤县,聂采臣，,女性,正如之前于和伟阐述的孤岛，电影里的这座岛，往大了说它是人类社会制度与道德的进化体，往小了说，它是主人公马进极其复杂的内心世界与现实自我矛盾的结合体。一切的争夺纵横都是孤岛社会与现实社会的相互讽刺，一切的虚妄真实都是本我自我超我的难分难解，社会与我，人与我，我与我，都是一出好戏
1035007039,2018-08-12 19:19,4.5,北京,静水698,男性,the first time  better
1035011478,2018-08-12 19:19,5.0,广州,uUM992128919,男性,很人性，不错
1035008903,2018-08-12 19:19,5.0,清远,wake481,男性,好看好看好看
1035004368,2018-08-12 19:19,4.5,上海,此用户不存在,女性,这部电影反应了许多社会问题，挺有深度，这是一大亮点吧。反正没让我失望。黄渤厉害，点个赞，辛苦了！另外，这次小绵羊演的也还不错😳
1035011452,2018-08-12 19:19,2.5,洛阳,WsD404175654,女性,很想看黄渤的演技，但故事情节没意思，不新颖，不知道是喜剧还是悲剧
1035007024,2018-08-12 19:19,5.0,大同,初魂,女性,真的很好看，很有意思，拍的时候一定很辛苦吧
1035008876,2018-08-12 19:19,5.0,无锡,pch996207388,女性,人性啊，人性啊
1035007020,2018-08-12 19:19,4.5,赤峰,ntR539206695,女性,还不错吧，剧情情节挺丰富的，值得看
1035001734,2018-08-12 19:19,5.0,大连,feather0427,女性,"黑色荒诞，细思极恐
厉害了，渤歌！"
1035008859,2018-08-12 19:19,2.5,太和,冉冉冉冉.,女性,一般般，还行
1035011416,2018-08-12 19:19,1.0,唐山,_weixin912665406,女性,如果不是喜欢于和伟，给2分都是多的，太烂了 全程没笑点 跟西红柿首付比差远了
1035004399,2018-08-12 19:19,4.0,同安,陈柯993,女性,人性的本质，但，全篇有种风水轮流转的感觉，看多了没意思，但作为黄渤处女座，这已经非常好了
1035008855,2018-08-12 19:19,5.0,澄江县,业欣雨,女性,临时不想吃饭订的电影票，剧情不错，期待了好久了，艺兴的演技让我刮目相看，有很大的进步
1035007012,2018-08-12 19:19,5.0,福州,zhaobendandan0,女性,好看。
1035001721,2018-08-12 19:19,3.5,招远,青沐954,女性,和同档期的爱情公寓比起来，肯定完胜，整体效果还好吧，体现了一定的人性，但深度不够，不过在中国这个大ip改编的电影环境下，还是很不错的，特别是张艺兴的成长，让他在一众小鲜肉里脱颖而出。
1035004388,2018-08-12 19:18,4.5,长寿,TIa40586471,女性,除了搞笑，值得深思。
1035008829,2018-08-12 19:18,2.5,大连,HJx382066352,女性,梗太久，才开始看着像迷失桥段，王宝强太做作
1035004387,2018-08-12 19:18,4.5,江门,修罗无忌,男性,人生如一出好戏，最绝境处都要保留人性的一点光芒，憧憬着未来。
1035004381,2018-08-12 19:18,4.0,嘉兴,奋斗CLW,男性,渤哥第一次就能导出这么好的作品，果然没让我们失望，值得一看，一如既往的支持渤哥。
1035001712,2018-08-12 19:18,5.0,义乌,luckysong0324,女性,黄渤的处女导演作品，不错，可以到8.5分左右。整体作品还是反应出了人性丑陋的一面。而舒淇扮演的角色就像影片中的角色一样，是一个天使，从侧面反映出了这个社会很多的现象吧，还是值得的。
1035005640,2018-08-12 19:18,4.0,巢湖,sKw208381848,女性,除了有点点假，其他没毛病
1035011355,2018-08-12 19:18,4.0,南京,默默无雯8393,女性,一般吧，第一次导演
1035008796,2018-08-12 19:18,5.0,长沙,花落无生ol,男性,好片！绝对支持
1035008787,2018-08-12 19:18,5.0,长春,JpS894104307,女性,确实好看，黄渤太赞了，的确是一出好戏，这样的戏的确用不着宣传。
1035004364,2018-08-12 19:18,4.5,胶州,IKE530005968,女性,还行吧，把人性的丑恶表现的淋漓尽致
1031899706,2018-08-12 19:18,4.5,江油,scJ306168106,女性,还行，但可能深度不够。
1035011344,2018-08-12 19:18,5.0,重庆,WoX844401545,女性,5星好评，黄渤首部导演电影真心不错。
1035008782,2018-08-12 19:18,5.0,天津,iON667309452,女性,这剧真的特别好，现在反映人性题材的电影越来越多了，黄渤特别棒，其他演员也特别棒
1034940185,2018-08-12 19:18,4.0,温州,辛德瑞拉没有梦,女性,剧情紧张，一环扣一环，全程无尿点，很好笑也很有深意
1035008770,2018-08-12 19:18,4.0,长沙,15862154895,女性,还行吧，内容也还行
1035008762,2018-08-12 19:18,4.5,上海,peo316428804,男性,不忘初心，方得始终
1035001685,2018-08-12 19:18,0.5,盘锦,vSh917030078,女性,今年看过最无聊的电影！没有之一
1034915570,2018-08-12 19:18,1.5,济宁,虎弟G,男性,期望越大失望越大，一直以为是个巨搞笑的电影。唉
1035011280,2018-08-12 19:17,0.5,湘潭,cvM552012193,女性,黄渤真的不是个好导演……剧情拖沓，喜剧拍的不伦不类，没有笑点……烂片……当观众是傻子
1035004336,2018-08-12 19:17,5.0,成都,周立业135,女性,黄渤出品，必是精品。
1035001666,2018-08-12 19:17,5.0,沭阳,Tsundereka.,女性,活着的力量不是来自于叫喊，也不是来自于进攻，而是忍受，去忍受生命赋予人们的责任。”忍受，忍受生活赋予的快乐和痛苦、幸福和不幸、悲伤和高兴以及兴奋和无奈等等……哪怕生命里难得的温情将被一次次死亡撕扯得粉碎，也要坚强的忍受。
1035008716,2018-08-12 19:17,5.0,中山,zoc315480023,男性,还可以一般般
1035011258,2018-08-12 19:17,4.0,宁波,EvelynSensei,女性,"不是商业片，更偏向剧情片
前半部分有点歇斯底里，艺兴黑化的部分很有看点，个人觉得是电影最棒的部分。
讲了一个很大的故事，一个浓缩的社会，用荒诞代替了力度。剧情的完整度和过渡部分有点突兀。
好评太多期待太高。"
1035008701,2018-08-12 19:17,2.0,南昌,_qq7sf1426397788,女性,今天怎么买得到昨天的票，这个也太奇怪，我又买了一脏
1035008690,2018-08-12 19:17,4.0,成都,SXh426021299,女性,不错不错不错
1035008689,2018-08-12 19:17,4.5,阳江,您370,男性,"《一出好戏》一定要看到最后！！！
《一出好戏》一定要看到最后！！！
《一出好戏》一定要看到最后！！！
山争哥哥出现就是亮点(光头反光)[憨笑][憨笑][憨笑]
而且张艺兴真的演技提高很多！
虽然burger把结局乐观化了，依旧不失为一部引人深思的好电影。8.5分。"
1035001653,2018-08-12 19:17,3.5,灌云,空白格37219,女性,还行吧就那样
1035004319,2018-08-12 19:17,5.0,武汉,王鹏427,男性,人性的完美诠释永远支持渤哥
1035008682,2018-08-12 19:17,2.5,肥城,羽熙小朋友,女性,真的没有热评里写的那么高大上呐，就是一群人穿越时空，过着原始生活，胜者为王，王又不想回去过平庸的生活。吵吵打打，为了这，为了那。
1035001647,2018-08-12 19:17,4.0,安庆,知我者无乜,男性,不错的电影，
1035011215,2018-08-12 19:17,4.5,西安,肖潇360,女性,很好看，值得一看！
1035008665,2018-08-12 19:17,3.0,鞍山,vSt843338619,女性,我个人觉得没什么意思，剧情像老太太裹脚布。
1035011204,2018-08-12 19:17,3.5,鞍山,lx6481642,男性,没什么感觉，一般，看的懵懂，没看出什么内涵
1035001627,2018-08-12 19:17,5.0,上海,Nnn丶余生,男性,笑点挺多，也让我们看清楚了人性本善
1035004291,2018-08-12 19:16,5.0,邛崃,sFN604385409,女性,很好看，很值很值
1035008626,2018-08-12 19:16,4.5,哈尔滨,VsignMaster,男性,很不错的戏，剧情紧凑不拖沓，故事很完整
1034940171,2018-08-12 19:16,4.0,河源,HAn461286243,女性,不是很搞笑。。
1035004282,2018-08-12 19:16,5.0,长沙,IceyQueen,女性,荒诞的黑色幽默 黄渤的处女作品 让我很惊喜 生活演绎处理得很真实细节 但是荒诞冒险部分又处理很写实人性 张艺兴最后的黑化正是人性中暗的一部分 但是黄渤最后的坚持又是人性中挣扎下的善 一切水到渠成 让人深思
1035011170,2018-08-12 19:16,5.0,梅州,zLz569942775,女性,v·….:‘一
1035008615,2018-08-12 19:16,5.0,南京,马鹿gay曾相伴,女性,看完脑子晕晕乎乎的 😂
1034916569,2018-08-12 19:16,5.0,鞍山,yoL165741213,女性,超级好看，搞笑又有哲理！支持渤哥
1035004274,2018-08-12 19:16,4.0,重庆,柒年丶某天,男性,值得一看，值回票价～黄渤没让人失望～最后的彩蛋真够让人等的
1035001609,2018-08-12 19:16,4.0,广州,千草筱祈,女性,剧情不错，演技可以。
1035001605,2018-08-12 19:16,5.0,西宁,UTj231869228,女性,人性本善😉且行且珍惜
1035004269,2018-08-12 19:16,3.0,重庆,庞庞jimmy,男性,感觉像一部舞台剧！没有什么新意！
1035011139,2018-08-12 19:16,4.0,大连,LINGYOU_伶忧,女性,还行吧，反正我个人看了比较致郁
1035008586,2018-08-12 19:16,4.5,深圳,Rtt489993222,女性,笑着笑着笑不出来了
1035011126,2018-08-12 19:16,5.0,杭州,啦啦啦,男性,好看好看，旁边的姑娘更好看
1035011125,2018-08-12 19:16,1.5,武汉,鸾皇,女性,想表达的太多。表现的又不够好
1035000903,2018-08-12 19:16,5.0,大连,美美哒偶,女性,不错，好看，通过这个电影反应出人心的险恶！
1035001581,2018-08-12 19:16,5.0,盘锦,婷26392,女性,好看！好看！好看！
1035011104,2018-08-12 19:16,5.0,孝感,sunshine_么么,女性,艺兴甩扑克牌帅炸了
1035004254,2018-08-12 19:16,4.5,深圳,潇洒,女性,一般。。。。。。。
1035001573,2018-08-12 19:16,5.0,苏州,布朗斯基大王,男性,要剧情有剧情。。要演技有演技。。要层次有层次。。真的不错。。
1035008537,2018-08-12 19:16,4.5,沈阳,ZEZ292206578,女性,演技到位  张艺兴演技也有提升 值得一看 
1035011004,2018-08-12 19:15,1.0,西安,Yong_cici,女性,"看睡着了！！！
唉～～～极其失望！！！"
1035008519,2018-08-12 19:15,3.5,河源,OBG198106544,女性,不错！黄渤力作
1035001564,2018-08-12 19:15,5.0,南充,奔跑的五花肉丶,男性,"期待黄渤带来的惊喜
"
1035011033,2018-08-12 19:15,2.0,常州,duV956706102,女性,一出好戏，棋差一步。
1035000867,2018-08-12 19:15,4.5,昆山,xboor,女性,电影真的不错，但是中间部分节奏太慢。张艺兴有亮点。
1035004227,2018-08-12 19:15,5.0,肇庆,世界和平442077,女性,好戏，确实是一出好戏
1035011024,2018-08-12 19:15,4.5,深圳,侧耳倾听484,女性,厉害了，渤哥
1035001540,2018-08-12 19:15,5.0,吴江,IOZ214272928,女性,好看，很喜欢…真正的一出好戏…
1035011015,2018-08-12 19:15,5.0,上海,vIR140978981,男性,电影很好看！
1035000856,2018-08-12 19:15,5.0,徐州,嗯，好。。。。,女性,黄渤从来从让观众失望过
1035011003,2018-08-12 19:15,3.5,江门,Wad981064527,男性,如果你想看喜剧片，还不如看《爱情公寓》。如果你想看有深度和有寓意的片子，该片的水平可能相当于儿童池的深度。不上不下，不伦不类，花钱给王勃赚个吆喝。
1035008450,2018-08-12 19:15,4.0,柳州,火花之哲学639,男性,总体还行，可以到电影院一看
1035008449,2018-08-12 19:15,5.0,重庆,馋嘴的猫,男性,带着朋友的差评进的影院，看完之后感触良多。大咖们的演技就不多说了了，剧情对生活本质的诠释.对人性的展露非常到位。黄导果然没有让我失望，绝对值得一看！
1035006989,2018-08-12 19:15,5.0,成都,钟散漫,女性,很好看很好看
1034892938,2018-08-12 19:15,4.5,西宁,qFW529050291,女性,张艺兴出乎意料啊
1035008413,2018-08-12 19:14,4.0,桂林,邹旻777,女性,可以吧，人性的险恶，角色的转换，很到位。
1035006972,2018-08-12 19:14,5.0,郑州,lwG684839300,女性,非常好看！搞笑的同时引发思考
1035008410,2018-08-12 19:14,2.0,重庆,夏喵喵i,女性,很一般，看的想睡觉
1035008401,2018-08-12 19:14,5.0,大庆,关雯雯454260726,女性,挖掘人性啊，很深刻
1035000820,2018-08-12 19:14,2.5,惠州,fwf226263852,女性,看了，有点扯蛋
1034913666,2018-08-12 19:14,4.5,上海,莫道无言2014,女性,不用怀疑，绝对是今年春节之后最好的电影
1035006945,2018-08-12 19:14,5.0,济宁,jinbo455546143,女性,还行吧，一般情况
1035008380,2018-08-12 19:14,5.0,北京,曹根胜,男性,棒棒的，喜欢
1035006939,2018-08-12 19:14,5.0,顺德,木翎,女性,还可以。。。
1035006932,2018-08-12 19:14,5.0,曲靖,keD628735886,女性,好笑又正能量
1034069462,2018-08-12 19:14,5.0,重庆,lNh718824081,女性,不错的电影，另外一种感觉，建议大家去感受一下人性跌宕起伏的剧情！
1035004168,2018-08-12 19:14,4.5,无锡,_qq5zm1348663085,女性,有内容，拍的真不错，看出来黄渤是用心在做好电影。
1035006888,2018-08-12 19:14,5.0,临沂,Mxt610759178,女性,这是讲人性的电影，一群差评的zz说不是喜剧？不好笑？那些差评的，想笑的，去隔壁看豆瓣评分2.9的爱情公墓吧，你们那智商应该会喜欢，就服你们一本正经的评论不好笑，不好看，看不懂，真**six
1035004162,2018-08-12 19:14,3.0,广州,roseandrain,女性,一部很深刻的揭露人性的电影 但其中有一些桥段还是给我一种很闹的感觉 总体还可以吧
1035008336,2018-08-12 19:14,3.5,太原,Trd193067018,女性,电影还行，也展现人性，也有悬念有波折，感觉创作团队还是很有诚意的，但是感觉节奏把握的一般，从头到尾看下来没有什么起伏，即使是剧情冲突的地方也不太突出。但作为黄渤导演的首部电影，还是相当不错了。
1035004161,2018-08-12 19:14,5.0,大连,aTD942695028,女性,还行，剧情也行。
1035008332,2018-08-12 19:14,5.0,成都,Curry277,女性,张艺兴演技太好了吧 我的妈呀 整部影片节奏很紧凑！值得推荐
1035008330,2018-08-12 19:14,5.0,烟台,kjq310806895,女性,挺好啊，刚刚的！
1035000801,2018-08-12 19:14,4.0,株洲,明夜269,男性,不错，剧情虽然不怎么样，但是几位大咖的演技和笑点没得说。
1035004081,2018-08-12 19:13,3.5,深圳,nTd347027002,男性,电影剧情不错，但是有很多穿帮镜头！整部剧透漏出人类丑陋的一面，但是你要记得你是进化之后的人，而不是动物园里的猴子，最后他们在现况的满足之后，发现回去的船，而起杀人的心态，想占为己有，最后还是主人公没有脱离人的本性！想办法带领大家一起回去！
1035006829,2018-08-12 19:13,4.0,沧州,【凄·月】,女性,算是比较好的一部电影
1035008260,2018-08-12 19:13,5.0,哈尔滨,YkE295490616,女性,很搞笑，剧情合理！希望以后能多拍。出这样的电影
